status;family;pval;qval;gene_short_name;num_cells_expressed
OK;negbinomial;9.87083640980921e-20;1.51507496176203e-19;Dusp4;1188
OK;negbinomial;1.12846533133328e-24;1.90285038264728e-24;Hmmr;2255
OK;negbinomial;1.19488911816979e-146;7.68652552136091e-146;Fyn;4572
OK;negbinomial;5.79763360686343e-297;1.0240901985894e-295;Peg3;4199
OK;negbinomial;8.40785715533919e-24;1.39698783112999e-23;Gm27199;244
OK;negbinomial;3.41892905379064e-07;4.00859200811689e-07;Fstl5;442
OK;negbinomial;1.52874098120013e-27;2.70257326865159e-27;Cdca3;3491
OK;negbinomial;1.52322317549597e-06;1.76196776338905e-06;Pid1;399
OK;negbinomial;2.62029630382381e-136;1.54705165335351e-135;Nsg2;1271
OK;negbinomial;3.53520776425734e-126;1.94843292377866e-125;Cbln4;439
OK;negbinomial;2.47906474353858e-137;1.47579682937173e-136;Kctd1;2047
OK;negbinomial;4.32105315699418e-187;3.80076308298876e-186;Rps16;7508
OK;negbinomial;5.09271934248102e-78;1.71749768122795e-77;Pbx3;984
OK;negbinomial;0;0;Rpl18a;7507
OK;negbinomial;2.96537592306522e-173;2.32377640516565e-172;Nrep;6124
OK;negbinomial;9.76844462921617e-35;1.95459593091558e-34;Jun;4633
OK;negbinomial;2.11399609071244e-09;2.59581856153009e-09;Camk2n1;3721
OK;negbinomial;0;0;Sulf2;4334
OK;negbinomial;1.04707993393153e-109;5.04800281347305e-109;Pak3;3740
OK;negbinomial;1.04730647643568e-46;2.43467686808942e-46;Actl6b;589
OK;negbinomial;3.55408013958053e-17;5.20315400869296e-17;Nxph1;183
OK;negbinomial;6.89482718776374e-22;1.10471022971233e-21;Rbfox2;4980
OK;negbinomial;3.07733045707764e-69;9.41995331676464e-69;Pdgfa;1595
OK;negbinomial;2.23324730821926e-43;4.99755757965993e-43;Smc2;5192
OK;negbinomial;1.20805941138326e-52;3.04131779384454e-52;E330013P04Rik;4680
OK;negbinomial;1.83396608024104e-46;4.24967408916068e-46;Cabp1;427
OK;negbinomial;4.5974081159151e-47;1.07223100538929e-46;Cbln2;489
OK;negbinomial;4.0430444107888e-254;5.37824734891967e-253;Carhsp1;5829
OK;negbinomial;5.43617919484874e-13;7.25384901851333e-13;Rufy3;4160
OK;negbinomial;4.73876755351217e-07;5.53498324001015e-07;Wdr66;86
OK;negbinomial;0;0;Nfix;6421
OK;negbinomial;8.71701816395329e-65;2.52828723328659e-64;Nefm;816
OK;negbinomial;1.95931988559212e-285;3.24794950265463e-284;Zbtb20;4331
OK;negbinomial;3.39434705038806e-185;2.93767786891015e-184;Rps10;7508
OK;negbinomial;8.16096345516007e-149;5.31325566340482e-148;Rps12;7507
OK;negbinomial;8.59751744077149e-81;2.9883306588488e-80;Jund;7436
OK;negbinomial;2.41539602559175e-285;3.97341865278642e-284;Rpl18;7508
OK;negbinomial;1.79035588990523e-139;1.08682167401289e-138;Rab15;962
OK;negbinomial;2.74226327167326e-85;1.00503016164216e-84;Chga;987
OK;negbinomial;6.05084306784458e-29;1.09853132360616e-28;Spc25;2893
OK;negbinomial;2.77376703623773e-14;3.79040454222721e-14;Phgdh;5555
OK;negbinomial;2.72206993334667e-199;2.57283364314126e-198;Aldoa;6331
OK;negbinomial;0.00560423352995688;0.00593762205361705;Rab3a;1762
OK;negbinomial;1.4910958807361e-159;1.06049888547403e-158;Zfp36l1;5313
OK;negbinomial;0;0;Eif5a;7501
OK;negbinomial;8.47971883765463e-39;1.79154844070056e-38;Chd7;6932
OK;negbinomial;6.83608141439778e-24;1.13934690239963e-23;Plk1;2309
OK;negbinomial;1.41861339194828e-262;1.98513757120035e-261;Rps5;7508
OK;negbinomial;3.26112482093881e-20;5.05955650764805e-20;Ascl1;1720
OK;negbinomial;0;0;Fezf2;5182
OK;negbinomial;4.7222424844234e-35;9.51068462984339e-35;Rpl29;7462
OK;negbinomial;3.75012176311094e-53;9.50766164647537e-53;Tpt1;7508
OK;negbinomial;8.02464004791881e-103;3.58035182262216e-102;Ptp4a3;2232
OK;negbinomial;3.11795840597456e-12;4.08710484481458e-12;Mcm6;4580
OK;negbinomial;2.14608951452554e-37;4.45980993616445e-37;Scn3b;292
OK;negbinomial;1.15733655050164e-15;1.63759702319832e-15;Tfap2e;96
OK;negbinomial;1.14056187264065e-50;2.78359098022719e-50;Nefl;420
OK;negbinomial;1.08686631996842e-32;2.11771873375402e-32;Plk3;782
OK;negbinomial;4.06742760748041e-288;6.84789569853148e-287;Zic4;2496
OK;negbinomial;2.07584207213964e-31;3.94831391479339e-31;Fam64a;2741
OK;negbinomial;6.62608716702275e-50;1.60080917544103e-49;Rgmb;1553
OK;negbinomial;1.1305424577246e-63;3.23978589946344e-63;Cplx2;1514
OK;negbinomial;3.68420232993936e-27;6.46535506597665e-27;Fam183b;153
OK;negbinomial;1.44171425297023e-15;2.03330773242856e-15;Sost;115
OK;negbinomial;1.23209226156454e-90;4.81007033273837e-90;Ttyh1;4324
OK;negbinomial;0;0;Zic1;5708
OK;negbinomial;1.50768882428534e-88;5.71013957176611e-88;Hmgn2;7084
OK;negbinomial;1.05651727869083e-10;1.34482855025325e-10;Gdpd1;5184
OK;negbinomial;5.18290111868947e-70;1.60707221737781e-69;Mab21l1;397
OK;negbinomial;2.93014169056425e-240;3.46948095778349e-239;Pcbp4;6834
OK;negbinomial;8.17465317119556e-17;1.18708743826998e-16;Klhdc8a;440
OK;negbinomial;1.03754053440784e-198;9.63749936055556e-198;Crip2;6649
OK;negbinomial;7.40057941085872e-86;2.73554865015447e-85;Cald1;5930
OK;negbinomial;2.21745284082884e-12;2.9173448546924e-12;Aurka;2465
OK;negbinomial;6.39096393195418e-35;1.28355333395725e-34;Trim7;203
OK;negbinomial;1.60524019152629e-05;1.8035936458494e-05;Cdc42ep3;1032
OK;negbinomial;8.52005905354407e-84;3.07035572916178e-83;Ctsf;825
OK;negbinomial;2.11587529969882e-93;8.42830179454892e-93;Rmst;7225
OK;negbinomial;3.66992233373041e-28;6.54692270628231e-28;Npnt;220
OK;negbinomial;1.63081222440161e-265;2.32741744608309e-264;Nr4a2;2754
OK;negbinomial;4.57070181955287e-85;1.66664338767114e-84;Zeb2;3024
OK;negbinomial;3.31651990929126e-09;4.05854651023433e-09;Ung;2453
OK;negbinomial;1.07517089057097e-222;1.14137599467017e-221;Hspe1;7347
OK;negbinomial;1.5078283504072e-248;1.90021642989913e-247;Mmd2;1354
OK;negbinomial;4.17692435281705e-211;4.20620185996296e-210;Rpl28;7508
OK;negbinomial;2.87948982161097e-275;4.40092238693024e-274;Rps9;7508
OK;negbinomial;1.24028469498405e-12;1.64076950134477e-12;2700094K13Rik;7193
OK;negbinomial;3.40063872268059e-34;6.73564011707415e-34;Dact1;344
OK;negbinomial;6.27038289941763e-110;3.02974779108632e-109;Casp7;992
OK;negbinomial;0;0;Kcnk2;3458
OK;negbinomial;1.53342147804262e-11;1.98469866977889e-11;Scg3;1183
OK;negbinomial;3.19692871274641e-122;1.70952391463238e-121;Rps15a;7508
OK;negbinomial;9.92392940141438e-69;3.02918808215977e-68;Ier5;6563
OK;negbinomial;0.00844135335234075;0.00891721395798741;Klhl35;477
OK;negbinomial;4.78690021451542e-98;2.00695913663049e-97;Msx1;1025
OK;negbinomial;7.77866203096893e-103;3.47780428977968e-102;Hpgds;890
OK;negbinomial;6.6256497422659e-07;7.71381696087684e-07;Syp;1764
OK;negbinomial;1.66630462232492e-09;2.05076325591673e-09;Scrt1;885
OK;negbinomial;2.18895223320572e-115;1.09702140989728e-114;Tekt1;1127
OK;negbinomial;1.13819150314302e-10;1.44622800075071e-10;Syt1;624
OK;negbinomial;0.00502554670107138;0.00532712894284743;Them5;115
OK;negbinomial;0.408717475036346;0.412546210165492;Hist1h2ae;2275
OK;negbinomial;3.6905956065748e-39;7.82798576000855e-39;Set;7503
OK;negbinomial;1.14416624260803e-11;1.48624367258608e-11;Tacc3;3368
OK;negbinomial;4.74041026137235e-232;5.18557569200884e-231;Uchl1;6913
OK;negbinomial;1.43632934458162e-166;1.05281963863041e-165;Ranbp1;7459
OK;negbinomial;5.27848645308214e-22;8.48890918387463e-22;Neurod4;95
OK;negbinomial;8.59965537438207e-65;2.4976088048239e-64;Lig1;4392
OK;negbinomial;1.55139264350615e-38;3.25218983147447e-38;Prdx1;7243
OK;negbinomial;8.12038630287838e-05;8.99713752324057e-05;Pak7;963
OK;negbinomial;0;0;Rassf4;2402
OK;negbinomial;0;0;Rfxap;4874
OK;negbinomial;0.000807567354329113;0.000871461015813339;Fbxo5;3039
OK;negbinomial;4.34926872432449e-21;6.84636530381247e-21;Traf3ip2;161
OK;negbinomial;1.60302002354337e-28;2.8763598257585e-28;Pcdh9;761
OK;negbinomial;1.33989585877361e-16;1.93660333712753e-16;Pde2a;415
OK;negbinomial;0;0;Ntrk2;2820
OK;negbinomial;1.32113115254486e-183;1.12088095816306e-182;Zfhx3;2129
OK;negbinomial;0;0;Foxg1;2707
OK;negbinomial;1.94993242993891e-31;3.71210634851444e-31;Cfl1;7507
OK;negbinomial;1.79009077034024e-297;3.18813686783738e-296;Pdpn;2252
OK;negbinomial;2.83533776325768e-122;1.51993852731848e-121;Ccng1;1534
OK;negbinomial;4.04034962688515e-252;5.27694148238636e-251;Ddah2;7370
OK;negbinomial;4.18904355589935e-214;4.25820229385052e-213;Ctxn1;6505
OK;negbinomial;3.92096212413235e-10;4.89268869571813e-10;Mir124-2hg;3277
OK;negbinomial;1.15132302206578e-20;1.79789935692155e-20;Sez6l2;561
OK;negbinomial;2.74052996546464e-25;4.67604281518314e-25;Kcnb2;254
OK;negbinomial;3.15131852812885e-103;1.41776439000369e-102;Rhcg;3531
OK;negbinomial;3.32505611372526e-20;5.15132704894173e-20;Ndufa4l2;383
OK;negbinomial;8.43932336907381e-90;3.25927273483048e-89;Sox9;4612
OK;negbinomial;0;0;Rps11;7508
OK;negbinomial;0.0317533777726571;0.033073237844406;Syt4;402
OK;negbinomial;2.5451663159802e-271;3.73117919111383e-270;Hspd1;7261
OK;negbinomial;0;0;Lix1;3606
OK;negbinomial;4.55814119691441e-06;5.19999697159902e-06;Snhg11;1447
OK;negbinomial;1.31239882579762e-305;2.39679616067276e-304;Pygl;1266
OK;negbinomial;0.11463326357251;0.117523636060304;Ppp2r2c;203
OK;negbinomial;3.56721390757421e-114;1.767205970304e-113;1810041L15Rik;1039
OK;negbinomial;5.66837120265677e-314;1.05304654670216e-312;Wif1;2590
OK;negbinomial;3.33099773746076e-06;3.81013807018468e-06;Col16a1;216
OK;negbinomial;5.98067829318073e-14;8.12121091481064e-14;D630023F18Rik;151
OK;negbinomial;0;0;Rps3;7508
OK;negbinomial;0;0;Msx2;1672
OK;negbinomial;3.52694351701524e-60;9.68224621550042e-60;Rps24;7508
OK;negbinomial;6.4196782152372e-27;1.12201188595589e-26;Mgat4c;181
OK;negbinomial;1.06710905127954e-10;1.35670796785098e-10;Cbfa2t3;801
OK;negbinomial;2.19565431251321e-155;1.48793554825974e-154;Baiap2;1421
OK;negbinomial;1.96657702216338e-48;4.6215632309292e-48;Myt1;1063
OK;negbinomial;0;0;Khdrbs2;3100
OK;negbinomial;0;0;6330403K07Rik;6891
OK;negbinomial;7.0341395532305e-229;7.61737222975463e-228;Tkt;6582
OK;negbinomial;2.91592557210203e-28;5.2104640198009e-28;Tubb4a;2068
OK;negbinomial;0.0019639888407141;0.00210148756292894;Dpysl2;6523
OK;negbinomial;8.100812200243e-68;2.44842220077471e-67;Fign;544
OK;negbinomial;3.44302868512955e-22;5.54538626042914e-22;Rasgrp1;405
OK;negbinomial;2.44219273676368e-155;1.64981985822123e-154;Rps13;7507
OK;negbinomial;7.03157040128028e-280;1.11419369226169e-278;Tmem108;3247
OK;negbinomial;2.59344791513358e-40;5.5944747318447e-40;Nucks1;6811
OK;negbinomial;7.46638276071258e-51;1.83049543223386e-50;Hes1;3694
OK;negbinomial;1.00732621081941e-100;4.39430766055836e-100;Rps23;7508
OK;negbinomial;1.26693009934205e-102;5.62934920429302e-102;Rpl11;7508
OK;negbinomial;0;0;Bmp4;1778
OK;negbinomial;1.66100907633791e-65;4.88332136358554e-65;Lrfn5;163
OK;negbinomial;7.26993096439244e-23;1.18867232384414e-22;Fam57b;1130
OK;negbinomial;7.6181011457679e-17;1.10925729521147e-16;Chn2;1357
OK;negbinomial;3.35529499910013e-112;1.65461343777135e-111;Ubc;7445
OK;negbinomial;3.69546133969907e-185;3.1854876748206e-184;Gm1673;7230
OK;negbinomial;0.0160369835746619;0.0168501704550933;L1cam;688
OK;negbinomial;9.16547486218286e-75;3.00176266383041e-74;1700086L19Rik;326
OK;negbinomial;4.60660915075372e-65;1.3415192864695e-64;Cmip;4343
OK;negbinomial;1.76872166433897e-69;5.43736831191223e-69;Msmo1;4259
OK;negbinomial;2.49318028137536e-19;3.79435275873156e-19;Hist1h1c;1259
OK;negbinomial;1.62692803287062e-62;4.59505886085999e-62;Irx3;382
OK;negbinomial;5.42135189615401e-06;6.16517854153662e-06;Mir124a-1hg;971
OK;negbinomial;7.37206373715223e-136;4.34065501463471e-135;Runx1t1;1537
OK;negbinomial;1.36889365741448e-100;5.94751175751655e-100;Myb;1091
OK;negbinomial;4.98789772358844e-191;4.46013261175647e-190;Gabarap;7435
OK;negbinomial;0.0801679481880915;0.0824639276111395;Slc1a2;1047
OK;negbinomial;7.704119114016e-22;1.23346037820984e-21;Trp53cor1;104
OK;negbinomial;6.37743401194393e-167;4.72280766176604e-166;Nkain4;1411
OK;negbinomial;3.80166946897835e-55;9.89444167348833e-55;Thra;6094
OK;negbinomial;9.87884691720026e-11;1.25969911873175e-10;Incenp;3024
OK;negbinomial;1.69701959555381e-08;2.03850458663236e-08;Ttc9b;752
OK;negbinomial;6.98732676084583e-79;2.38254575468715e-78;Gng5;7409
OK;negbinomial;2.52998090771011e-109;1.21427814167378e-108;Ackr3;1030
OK;negbinomial;9.78438592239772e-169;7.32130266068302e-168;Wrap73;3621
OK;negbinomial;2.40821401134893e-14;3.29295761069603e-14;Resp18;156
OK;negbinomial;6.75913052953141e-09;8.20153507384019e-09;Kif5a;815
OK;negbinomial;8.06169705383974e-19;1.21404312725539e-18;Racgap1;3600
OK;negbinomial;0;0;Gnb2l1;7508
OK;negbinomial;6.88127808523685e-170;5.18501897681308e-169;Rpl19;7508
OK;negbinomial;1.11525047621494e-27;1.97482726067641e-27;Cacng2;290
OK;negbinomial;1.77852354624376e-172;1.36882794362689e-171;Wnt5a;2562
OK;negbinomial;6.08549001526581e-19;9.20943187001252e-19;Gsc;124
OK;negbinomial;5.5110575956813e-06;6.25399111042296e-06;Timp3;714
OK;negbinomial;1.91742952458389e-152;1.26750325934917e-151;Wnt4;723
OK;negbinomial;1.33347551318229e-43;3.00275833950662e-43;Rasgef1b;834
OK;negbinomial;0;0;Klhl13;3693
OK;negbinomial;3.27016866300317e-17;4.79402276787199e-17;Cdc25b;1965
OK;negbinomial;3.02753343617779e-126;1.67290629614439e-125;Rpl13a;7508
OK;negbinomial;8.09057695596366e-23;1.32084798031073e-22;Mcm3;4238
OK;negbinomial;2.51591709555405e-40;5.43266667426752e-40;Siva1;6136
OK;negbinomial;4.86715129945283e-148;3.1592503163617e-147;Clic6;682
OK;negbinomial;4.35436319657772e-51;1.06997180029932e-50;D430041D05Rik;512
OK;negbinomial;3.33809229163948e-99;1.4160608048195e-98;Wscd1;2472
OK;negbinomial;3.19265404669958e-31;6.05648721006831e-31;Knstrn;3433
OK;negbinomial;1.3065888431607e-191;1.17320789875471e-190;Hras;6236
OK;negbinomial;2.97421881576433e-22;4.79748618860189e-22;Afap1;2376
OK;negbinomial;1.22176617479068e-179;1.00877628608196e-178;1700007K13Rik;813
OK;negbinomial;6.5817003190383e-57;1.72759612515561e-56;Cebpb;550
OK;negbinomial;3.66838242698679e-06;4.19382712475148e-06;Hist1h2bc;1577
OK;negbinomial;0;0;Sox3;3862
OK;negbinomial;4.18121917073152e-122;2.22482155874727e-121;Auts2;6689
OK;negbinomial;3.00111480792992e-19;4.55771840104932e-19;Pbk;3291
OK;negbinomial;5.63346933261549e-87;2.11132633248459e-86;Ifitm2;5264
OK;negbinomial;0;0;Emx1;5615
OK;negbinomial;2.7289839732962e-12;3.58158371647583e-12;Slc27a2;319
OK;negbinomial;3.71910952011633e-13;4.98115662886929e-13;Rundc3a;1891
OK;negbinomial;0;0;Dkk3;1736
OK;negbinomial;1.75574475199151e-53;4.46182776007278e-53;Kcne1l;1535
OK;negbinomial;0.000596360561444617;0.000645159141522665;Nova2;3351
OK;negbinomial;1.52867642659314e-144;9.7464428973616e-144;Flrt2;1786
OK;negbinomial;8.66265686735977e-258;1.19666830443335e-256;Cxxc5;4668
OK;negbinomial;3.98036037937239e-17;5.81931927920455e-17;Tmem200a;309
OK;negbinomial;8.13606681439148e-40;1.73596277079343e-39;Dnm3;278
OK;negbinomial;4.21235648291873e-18;6.26908026290736e-18;Gmnn;4253
OK;negbinomial;1.55635350180482e-27;2.74688107812399e-27;Dusp15;228
OK;negbinomial;4.05835497007795e-176;3.27556365562471e-175;Col2a1;3263
OK;negbinomial;4.20796955652185e-48;9.86743677291032e-48;Pnpla2;1560
OK;negbinomial;4.63491646077546e-32;8.91012040407771e-32;Kdm5b;6289
OK;negbinomial;1.25889733153137e-49;3.02444119225207e-49;Cyfip2;1923
OK;negbinomial;1.46720686609031e-71;4.6023737939223e-71;Foxo1;646
OK;negbinomial;2.90910739651452e-34;5.77799671842285e-34;Kif26a;1385
OK;negbinomial;1.13638729041447e-135;6.65465926859562e-135;Dctpp1;6078
OK;negbinomial;5.16804146328028e-37;1.0688223947571e-36;Gadd45b;2646
OK;negbinomial;1.52937405625425e-96;6.27771636424365e-96;Ccdc39;896
OK;negbinomial;4.32942036953338e-23;7.12750259460996e-23;Clmp;454
OK;negbinomial;6.54111848525517e-12;8.51728721191837e-12;Syt6;197
OK;negbinomial;0.00243587126738499;0.00259866464416567;Dhfr;3543
OK;negbinomial;1.39262083730183e-05;1.56633502316568e-05;Cxcl12;93
OK;negbinomial;3.69055260300551e-207;3.5987062712565e-206;Rps6;7506
OK;negbinomial;1.10709565913011e-132;6.39622290998765e-132;Fos;1925
OK;negbinomial;1.27057730967116e-50;3.09739151848569e-50;Tex15;1022
OK;negbinomial;1.57552401157809e-106;7.36497667017525e-106;Rpl17;7507
OK;negbinomial;1.85109152404015e-15;2.598763670558e-15;Negr1;785
OK;negbinomial;4.53306074961676e-53;1.14791373859273e-52;Atp2b2;756
OK;negbinomial;1.42635010643819e-13;1.92472415740407e-13;Htatip2;125
OK;negbinomial;2.51740760424401e-107;1.19231063453755e-106;Tulp4;5101
OK;negbinomial;3.29605096335682e-35;6.65073953748496e-35;Dpysl4;2367
OK;negbinomial;9.49076887377967e-51;2.31888967380898e-50;Sertad4;712
OK;negbinomial;9.749517711907e-100;4.16043775626922e-99;Epcam;864
OK;negbinomial;1.69524341471928e-15;2.38151861715778e-15;Itgb5;92
OK;negbinomial;3.35046195546904e-300;6.01687126169649e-299;Scn3a;2306
OK;negbinomial;7.79399411571766e-124;4.24142861600292e-123;Cul1;6297
OK;negbinomial;4.79513529533392e-17;7.00102748065352e-17;Hmgb3;7448
OK;negbinomial;2.72715340329055e-08;3.2631957712888e-08;Mis18bp1;2318
OK;negbinomial;3.22389542139459e-59;8.7280083330469e-59;Manf;6825
OK;negbinomial;2.11640085960638e-100;9.10348074341667e-100;Riiad1;1312
OK;negbinomial;0.00125756968850398;0.00135030527091484;Parp6;2578
OK;negbinomial;0.000133168662946941;0.000146642038145456;Sytl1;134
OK;negbinomial;3.52765221479021e-73;1.13126347066561e-72;Fgfr3;2252
OK;negbinomial;6.57013717460114e-13;8.76153812578308e-13;Crabp1;368
OK;negbinomial;4.73677209619979e-32;9.09781093343185e-32;Grina;3335
OK;negbinomial;1.11717460634399e-07;1.3220819751078e-07;Syt11;6154
OK;negbinomial;3.56136745524658e-241;4.3116555427283e-240;Cadm1;3668
OK;negbinomial;1.4071317411804e-186;1.23267028546494e-185;Cd63;5830
OK;negbinomial;2.52865607239766e-09;3.1014535207837e-09;Spsb4;3753
OK;negbinomial;2.9810141905553e-147;1.92337891636128e-146;Mdm2;4412
OK;negbinomial;3.81001689875407e-52;9.51400511797801e-52;Slbp;5635
OK;negbinomial;1.71857081610425e-34;3.42918528583764e-34;Pifo;196
OK;negbinomial;1.76042518897451e-65;5.16151875134705e-65;Rsph1;364
OK;negbinomial;1.96695633787259e-100;8.47758181623086e-100;Rps26;7500
OK;negbinomial;6.42914059820858e-124;3.50754379471886e-123;Cachd1;5107
OK;negbinomial;0;0;Slc16a2;3452
OK;negbinomial;3.82741698482057e-19;5.80442195797911e-19;Arl8a;3446
OK;negbinomial;4.54430557582061e-30;8.43495134874541e-30;Dnajb13;146
OK;negbinomial;3.74854070192587e-280;5.98378163900018e-279;Pcp4l1;825
OK;negbinomial;1.91936364920173e-167;1.42628574621715e-166;Rpl26;7508
OK;negbinomial;3.57076539766681e-81;1.24918821947597e-80;Nme5;461
OK;negbinomial;1.70832712966897e-47;3.99722580286279e-47;Lurap1l;508
OK;negbinomial;1.48032143137328e-28;2.66062776030811e-28;Ntng1;96
OK;negbinomial;5.33433704631648e-15;7.41644924826581e-15;Ccm2l;151
OK;negbinomial;8.73973468525762e-72;2.74549974442131e-71;Phlda1;1059
OK;negbinomial;0;0;Chst2;3574
OK;negbinomial;2.65024440916656e-119;1.36633413917558e-118;Car10;487
OK;negbinomial;1.8461557896671e-24;3.10574998183654e-24;Nrcam;202
OK;negbinomial;3.31484315702088e-158;2.31180809170874e-157;Slc30a10;996
OK;negbinomial;0.00165682005106643;0.00177457614813527;Gdi1;3587
OK;negbinomial;6.9597301927319e-25;1.18096209175884e-24;Rpa2;4115
OK;negbinomial;1.7853387489628e-17;2.62980519754945e-17;Mcm5;4097
OK;negbinomial;2.08632962692665e-43;4.67850192094373e-43;Psmd14;6545
OK;negbinomial;2.24819254244909e-06;2.58392262878815e-06;Srrm3;716
OK;negbinomial;4.01454495634783e-18;5.98708953697548e-18;Cks1b;6093
OK;negbinomial;0;0;Galnt14;1689
OK;negbinomial;2.19252773441349e-24;3.67982653244632e-24;Traf4;4908
OK;negbinomial;1.06085469928639e-33;2.0878008008787e-33;Ppp3ca;4631
OK;negbinomial;3.84355511939942e-84;1.38974182589023e-83;Ttc3;7480
OK;negbinomial;5.02433092095172e-21;7.90323586470873e-21;Akr1b8;1540
OK;negbinomial;8.39255664642355e-81;2.92180283894067e-80;Slc17a7;372
OK;negbinomial;0.00454527692181017;0.00482515850566548;Sez6;196
OK;negbinomial;7.69163172568883e-20;1.18565567731469e-19;Kif22;2797
OK;negbinomial;2.63917398977235e-71;8.26659876156893e-71;Ddit4;4333
OK;negbinomial;1.57566426541908e-278;2.4785083883052e-277;Fam204a;5101
OK;negbinomial;7.014645995635e-159;4.94005298058609e-158;Rpl36a;7502
OK;negbinomial;2.3109702903635e-81;8.11097878783932e-81;Sp5;4231
OK;negbinomial;1.38616131014024e-10;1.75716330785425e-10;Pde1c;690
OK;negbinomial;4.15152175994778e-15;5.78688835232048e-15;Brinp2;272
OK;negbinomial;5.50460192322348e-49;1.3064336062276e-48;Akap6;939
OK;negbinomial;3.70929196362031e-21;5.84321943099545e-21;Map6;860
OK;negbinomial;0.259977206818061;0.2645188294112;Cpne4;119
OK;negbinomial;7.36580768305785e-16;1.04982245747286e-15;Homer2;4187
OK;negbinomial;1.86858077014778e-41;4.09226784519153e-41;Hist3h2a;3408
OK;negbinomial;0.038667935775557;0.0401200778027566;Rpgrip1;3368
OK;negbinomial;0;0;Wnt3a;1593
OK;negbinomial;3.35814291377784e-65;9.7926900936282e-65;Ggt5;277
OK;negbinomial;5.62039646921573e-07;6.55054320776631e-07;Clspn;2847
OK;negbinomial;1.32957381292415e-101;5.85936925736512e-101;Notch2;1715
OK;negbinomial;4.73893496445111e-165;3.46183215199733e-164;Flrt1;1847
OK;negbinomial;2.22588165880194e-110;1.08035472403563e-109;Lhfpl2;1051
OK;negbinomial;5.74735228667312e-32;1.10289796774538e-31;Tagln2;2306
OK;negbinomial;3.7266235778998e-123;2.00771845259352e-122;Mt1;1195
OK;negbinomial;4.8041388686775e-15;6.69225550226246e-15;Atp1a3;605
OK;negbinomial;1.02462241937369e-25;1.75801060011967e-25;Fam155a;189
OK;negbinomial;1.68972035577286e-08;2.03086858153403e-08;Ckmt1;223
OK;negbinomial;2.30009919277245e-104;1.04572020262123e-103;Cox6b2;1478
OK;negbinomial;0;0;Nxn;6118
OK;negbinomial;1.04764353461335e-16;1.51929462792178e-16;Ncan;1651
OK;negbinomial;0;0;Zic5;5051
OK;negbinomial;1.17934397096486e-40;2.5594020719328e-40;Gm26917;3526
OK;negbinomial;2.44426960315385e-24;4.09914474303233e-24;Spc24;3973
OK;negbinomial;1.39844545330389e-09;1.72504290318825e-09;Marcks;7504
OK;negbinomial;5.69955555987305e-37;1.17761670484434e-36;Dnajc9;5696
OK;negbinomial;1.87903991661848e-65;5.4943433111436e-65;Ubald2;5605
OK;negbinomial;5.51261579309357e-24;9.20192644005936e-24;Cd59a;426
OK;negbinomial;4.80186903224224e-286;8.02172694921088e-285;Gnas;7504
OK;negbinomial;1.34035365330718e-281;2.15556874841565e-280;Irf2bpl;4548
OK;negbinomial;0;0;Lrrtm3;1021
OK;negbinomial;7.33021346432414e-75;2.40435464469079e-74;Rgs8;1205
OK;negbinomial;2.03631101552553e-97;8.43894276626444e-97;Gm3764;7280
OK;negbinomial;2.87142095230066e-11;3.70090439725354e-11;Aurkb;2517
OK;negbinomial;3.82278418053087e-41;8.34660578423914e-41;Nes;4946
OK;negbinomial;4.36660931792569e-235;4.95265425269993e-234;Clu;1053
OK;negbinomial;5.27991509980885e-11;6.77274823814766e-11;Pmp22;428
OK;negbinomial;2.38683340031557e-126;1.32567679837115e-125;Fam162a;5987
OK;negbinomial;1.67164826903801e-41;3.6684338286934e-41;Gm27032;879
OK;negbinomial;7.80388563766814e-180;6.46822059583648e-179;Rpl7;7508
OK;negbinomial;1.26173375200185e-16;1.82485653393556e-16;Rbfox1;638
OK;negbinomial;4.90282024476727e-89;1.87332936657331e-88;Rps14;7508
OK;negbinomial;2.65955718873892e-18;3.97458095820553e-18;Tbx1;89
OK;negbinomial;1.79923580300955e-73;5.78709426191877e-73;Zfhx4;1759
OK;negbinomial;1.3493255279e-13;1.82192763948903e-13;BC051142;318
OK;negbinomial;1.12978245617996e-22;1.83196478033696e-22;1700028P14Rik;190
OK;negbinomial;7.58253990539154e-185;6.51010896259712e-184;Asb4;1047
OK;negbinomial;1.09765948491476e-87;4.13541291956521e-87;Dbn1;7085
OK;negbinomial;3.65680518349562e-09;4.46482445916887e-09;Tuba1c;1436
OK;negbinomial;1.43130166469187e-73;4.61744773564518e-73;Prmt8;996
OK;negbinomial;1.86402390802245e-15;2.61521583449764e-15;Gse1;2365
OK;negbinomial;2.47947653364887e-80;8.53557816296058e-80;Sel1l3;1027
OK;negbinomial;1.61075345455911e-06;1.86022170127271e-06;Kcnj5;114
OK;negbinomial;1.21751749152844e-175;9.79011266508876e-175;Eif4a1;7505
OK;negbinomial;0.000156350405192967;0.000171818012845917;Hecw1;391
OK;negbinomial;2.0998520559961e-208;2.08533694961825e-207;Rpl39;7506
OK;negbinomial;2.19251548427286e-34;4.36679377875047e-34;Meis2;2199
OK;negbinomial;1.25879588063953e-91;4.93219113232397e-91;E130114P18Rik;4566
OK;negbinomial;2.36825485049077e-139;1.42957680750914e-138;Unc5c;666
OK;negbinomial;7.31411691591546e-181;6.15700076320227e-180;Dmrta2;6869
OK;negbinomial;9.74243578334945e-06;1.10036420928292e-05;Aspm;1852
